,월,일,시간,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수
성별,,,,남성,남성,남성,남성,남성,남성,여성,여성,여성,여성,여성,여성
314,1,14,2,710390,806610,805520,745530,511800,349780,726720,792530,814660,797860,579220,479730
315,1,14,3,706650,804810,803520,743440,509510,347530,726060,791260,813510,796660,577700,477520
316,1,14,4,705010,803130,801520,742090,507770,345820,725260,789970,812000,795390,576780,476110
317,1,14,5,704360,803040,802800,742900,508180,346310,725080,789540,811720,795270,577300,476180
318,1,14,6,705830,808920,815840,749820,508530,348390,729080,794830,816610,797740,578850,477650
319,1,14,7,720510,843380,853680,764940,509070,351460,759590,828630,837480,806420,582780,480810
320,1,14,8,737870,873810,880820,774310,510860,355540,802610,869880,862110,820260,589500,486250
321,1,14,9,747160,886270,893240,779450,513530,359700,821380,887110,876920,829800,595430,491520
322,1,14,10,750380,889010,899510,781500,514140,363030,830060,894840,884540,834150,599550,496870
323,1,14,11,754500,890290,900960,780280,513450,365190,838500,899200,887810,835580,600960,499810
324,1,14,12,758840,891820,902140,780640,513020,365890,847180,902430,890000,835760,600800,500460
325,1,14,13,762160,894310,905080,783450,514470,367130,853420,905270,892250,837360,601930,501440
326,1,14,14,763990,894840,904840,784350,516560,366940,856500,904570,892240,838120,602400,500960
327,1,14,15,765040,895730,904680,785640,517730,365460,858390,903110,890480,837980,600490,497600
328,1,14,16,765120,896880,905110,788600,520120,363950,856880,899210,886840,835900,596980,493570
329,1,14,17,768950,897440,902650,791790,525160,362810,853340,893320,880320,833030,594690,490180
330,1,14,18,766010,888010,889610,785880,525840,360740,833440,871020,865340,826860,591890,487380
331,1,14,19,753490,863050,865370,776720,524320,359090,803990,843210,848560,818340,588880,485810
332,1,14,20,746170,850340,852650,770680,522610,357240,786450,829120,839500,813490,586290,484570
333,1,14,21,738600,839210,839880,763760,520200,355760,770270,817890,832750,809130,584450,483620
334,1,14,22,728170,826280,825510,755530,517180,354460,750610,806880,825310,804050,582530,482810
335,1,14,23,718830,816500,816150,750240,515310,353830,736040,799160,820920,801360,581450,482060
336,1,15,0,713720,810670,810530,747680,514220,352920,730250,795670,818590,799860,580990,481490
337,1,15,1,712200,808020,807530,746160,513060,351640,728960,794300,817250,799140,580260,480620
338,1,15,2,710280,806010,805190,744320,511240,349640,727970,793130,816020,798180,579420,479410
339,1,15,3,705940,804070,802730,742380,508930,347060,727240,791800,814760,796850,578010,477180
340,1,15,4,704660,802820,800920,740910,507380,345420,726520,790800,813250,795520,577140,475710
341,1,15,5,704270,803310,803260,741630,507680,346100,726420,790290,812830,794950,577750,475800
342,1,15,6,705470,808550,815570,748060,507760,347780,730020,795310,817200,797060,579010,477010
343,1,15,7,718540,840980,851430,762630,508130,350800,758260,827710,837420,805750,583330,480170
344,1,15,8,735870,871160,879360,771960,509630,354750,801020,869260,862180,819540,590170,485300
345,1,15,9,745580,883180,891610,777130,511880,358830,820240,886500,877090,829070,595910,491180
346,1,15,10,750760,887040,898160,780670,513420,362600,829630,894810,884340,833700,599780,496100
347,1,15,11,755900,889140,899290,779290,513420,365190,837880,899080,887960,834930,600880,499630
348,1,15,12,761070,890990,900270,780200,513280,366320,847290,902550,890830,835480,600790,500900
349,1,15,13,764250,892470,903430,783070,515130,367780,854390,905310,892990,837710,602050,501140
350,1,15,14,765310,893170,904420,783630,516740,367900,857010,905370,892780,838730,602410,500200
351,1,15,15,767440,894480,904250,785260,518030,366380,858760,904000,891390,838780,601450,497890
352,1,15,16,768640,896030,905000,788230,520710,364510,857460,900620,887400,836810,598370,493650
353,1,15,17,771700,897240,903310,791470,525220,363070,853140,893820,881440,834030,595580,490340
354,1,15,18,768980,888570,890520,787490,526670,361180,834180,873110,866810,828090,593030,488120
355,1,15,19,756450,865170,867100,777760,525640,359170,805800,845230,850210,820120,589830,486330
356,1,15,20,748500,851330,852590,770630,523600,356900,788910,831280,840710,814820,587150,484840
357,1,15,21,740160,840400,840760,763590,520790,355190,772120,819520,833970,809950,584600,483510
358,1,15,22,729990,827770,827330,755710,517770,354120,751940,807710,826180,805260,582570,482740
359,1,15,23,720910,817460,817040,750240,515780,353440,737000,799650,821520,802090,581300,482090
360,1,16,0,715050,810800,810250,747240,514370,352580,730290,795780,819160,800430,580680,481350
361,1,16,1,713280,808130,807430,745840,513220,351520,728830,794380,817850,799600,579970,480350
362,1,16,2,711320,806110,805100,744200,511360,349490,727950,793170,816500,798470,578980,479040
363,1,16,3,707110,804120,802540,742470,509320,347150,727100,792010,815170,797300,577600,477040
364,1,16,4,705630,802370,800610,740540,507490,345570,726280,790780,813920,795970,576730,475580
365,1,16,5,704920,801900,801490,741170,507930,346140,725800,790270,813290,795580,577310,475700
366,1,16,6,705630,806510,813980,747730,508460,347930,729180,795210,817510,797880,579270,477230
367,1,16,7,719010,839750,850370,762500,508160,350850,758100,827490,837710,806690,583100,480300
368,1,16,8,736660,870390,878180,772010,509140,354970,800380,868500,861910,819950,589450,485560
369,1,16,9,746230,882840,890910,777550,511940,359400,819110,884670,877120,829160,595000,490790
370,1,16,10,750130,885920,896790,779520,513160,362810,827680,892560,884160,834020,599110,495860
371,1,16,11,754720,887660,897300,778740,513190,365150,836200,897000,887860,835090,600530,498910
372,1,16,12,759700,890580,899120,779770,513180,366660,845910,900800,890370,836030,601020,500540
373,1,16,13,763660,893240,901940,782770,515240,367710,852720,903410,892710,837650,602050,501020
374,1,16,14,765660,894360,902440,783730,517160,367530,855840,903380,892480,838260,602420,499980
375,1,16,15,766730,895240,902580,785510,518050,365990,857630,901890,890430,838240,600720,497360
376,1,16,16,767140,896070,902520,788260,520710,364580,856460,898630,886110,836330,597900,493110
377,1,16,17,771090,896790,901290,791430,525980,363230,853650,892410,880360,833910,595170,489720
378,1,16,18,769830,888310,889870,787180,527420,361420,835570,871990,866140,828070,592620,487180
379,1,16,19,758450,865730,866930,777910,526150,359400,808810,846360,850310,819810,589370,485090
380,1,16,20,751340,852700,853450,771970,524200,357280,791120,832960,841000,814500,586810,484070
381,1,16,21,743850,842640,841560,765010,521310,355600,774300,820620,832980,809290,584400,482960
382,1,16,22,732880,829920,828060,755980,517980,354290,753350,807890,825070,804370,582280,482150
383,1,16,23,723000,818420,816700,750370,515810,353540,736530,798800,819930,801220,581280,481650
384,1,17,0,716690,811230,809810,747070,514180,352770,729590,794460,817110,799870,580630,480900
385,1,17,1,714810,807780,806370,745860,513370,351490,727750,792750,815880,799010,580040,479940
386,1,17,2,712660,805760,803770,744070,511700,349580,726960,791370,814660,797940,579280,478730
387,1,17,3,708200,803940,801390,742150,509610,347350,726120,790180,813140,796610,577870,476780
388,1,17,4,706860,802030,799520,740890,507950,345730,725180,789280,811760,795710,576930,475450
389,1,17,5,705920,802000,800710,741970,508450,346550,725050,788860,811320,795070,577560,475490
390,1,17,6,706490,806680,813130,747270,508490,348210,728300,793500,815120,796810,578770,476340
391,1,17,7,720130,839220,847050,761610,508700,351200,756020,824580,834940,805660,582790,479540
392,1,17,8,737130,868330,873580,770260,510170,355090,797460,864490,858360,819600,589600,484740
393,1,17,9,747470,881360,888010,776430,512280,359310,816610,882300,873160,828830,594950,489600
394,1,17,10,751870,885450,893700,778470,513690,362530,825500,889940,880300,832710,598680,494310
395,1,17,11,756630,887120,894670,778000,512630,364740,833780,893930,882850,833740,599360,497240
396,1,17,12,761700,889760,896460,778520,512050,365770,843050,897380,885650,834580,599200,498410
397,1,17,13,766300,891630,898160,780690,513430,366840,849580,899470,886980,834760,600240,499160
398,1,17,14,768690,891700,898150,781580,514880,367030,852700,898480,886380,835180,600620,498560
399,1,17,15,771210,893190,899270,783940,517300,365880,855120,896840,884470,834850,599110,495710
400,1,17,16,773690,895240,898670,787110,520590,363990,854140,893060,881340,832990,596310,491780
401,1,17,17,779380,897520,895430,790450,525520,362810,853030,886780,874610,830670,593760,488380
402,1,17,18,782290,892400,883400,788090,528600,361590,841500,870400,861580,826200,591560,486450
403,1,17,19,775020,872700,861100,781780,528570,359770,816410,844570,845480,818890,588570,484950
404,1,17,20,769580,861030,848620,777240,526960,357500,799550,830410,835670,813280,585030,483470
405,1,17,21,764220,852970,839430,772130,524170,355930,784710,819100,828690,808220,582170,482250
406,1,17,22,755460,842660,828000,764410,520560,354570,764730,807340,820470,802880,579560,481140
407,1,17,23,744050,831070,817510,756970,518130,353800,744430,796770,814300,798580,577940,480460
408,1,18,0,735630,822290,809810,751250,516030,352860,732800,790400,810990,796390,576970,479750
409,1,18,1,732730,817620,805570,748900,514590,351590,730000,787510,808960,795260,576510,478830
410,1,18,2,729840,814170,802200,746960,513180,349810,728350,785620,807320,794100,575650,477710
411,1,18,3,725110,811630,799320,745090,511350,347240,727150,783710,805690,792570,574110,475510
412,1,18,4,723460,809500,797070,743030,509150,345350,725970,782250,804170,791270,572510,473690
413,1,18,5,722540,808040,795360,741830,508560,345280,725400,780900,802560,790310,572090,473310
414,1,18,6,720380,805300,793440,739240,506580,346200,724730,779750,801370,789440,572010,473670
415,1,18,7,720820,803640,791330,733320,503390,346980,727410,781020,800580,787550,571280,474480
416,1,18,8,728960,808810,795230,733110,503900,349880,738340,789330,808290,791110,573520,477230
417,1,18,9,736380,815300,799990,732930,504840,352380,749730,798230,817180,797230,576580,480760
418,1,18,10,743170,821450,803620,733200,505110,355440,760770,806770,823520,801190,579150,484880
419,1,18,11,751000,829080,805730,734260,505930,359050,774440,814640,829020,804160,581510,488460
420,1,18,12,761330,834590,807510,735100,506640,361060,790230,821500,832930,804920,582450,489610
421,1,18,13,768010,837840,808040,736740,508730,363360,801880,824080,833230,804830,582890,490490
422,1,18,14,772640,838950,808930,737820,510260,364180,809210,823420,832540,804670,583100,490190
423,1,18,15,776430,839580,809250,740470,512500,363190,813450,821860,830870,803730,582640,488710
424,1,18,16,779230,840720,809930,746730,516810,361970,816140,820250,829100,804140,581730,486650
425,1,18,17,782620,843340,811450,752810,520250,360070,814970,817180,825210,802770,579800,484620
426,1,18,18,782330,843830,810520,755870,523040,358660,807950,811400,819400,800780,578010,482630
427,1,18,19,778520,841140,808700,757380,523410,356950,798090,805350,814960,798680,577000,481390
428,1,18,20,774170,837290,807030,758120,521900,355120,786660,799640,810870,796710,575610,480560
429,1,18,21,767330,833500,805460,757510,520310,354090,771330,793460,807840,794770,574610,479740
430,1,18,22,757930,826540,801850,754520,518330,353220,751560,785750,802950,791430,573280,479230
431,1,18,23,746000,818450,798320,751480,516470,352640,732620,778050,799790,789120,572320,478740
432,1,19,0,739850,813180,795260,748910,514850,351960,725200,774700,798260,788300,571900,478120
433,1,19,1,737670,810700,793650,747420,513360,350680,723280,772730,796940,787470,571180,477460
434,1,19,2,735080,808520,791740,745640,511390,348870,721790,771540,796060,786540,570530,476250
435,1,19,3,730620,805990,789430,743510,509220,346350,720550,770190,794800,785310,569010,474240
436,1,19,4,728620,804010,787440,741490,506950,344450,719380,768930,793330,783860,567510,472520
437,1,19,5,726720,801700,785530,739650,505770,344060,718370,767240,791450,782170,566600,471950
438,1,19,6,722950,798930,784130,738560,505420,344980,716490,765990,790280,781330,566840,472560
439,1,19,7,722280,797750,783740,734820,502520,346120,715840,765590,788730,778130,565990,473700
440,1,19,8,726400,800030,787270,736120,503810,349640,720140,768740,792790,780430,568220,477650
441,1,19,9,730350,804360,791430,735790,504830,353880,726950,775120,799370,783660,571270,484180
442,1,19,10,733930,809930,795290,735080,504480,356320,733450,781670,804020,785590,573290,488940
443,1,19,11,739940,815180,796540,733390,502330,356530,742610,786910,806550,784770,572050,489480
444,1,19,12,747460,820120,799520,734470,502630,356370,754630,792400,810450,785600,571390,489760
445,1,19,13,752980,823800,800190,735450,503240,356230,763960,795620,811170,786000,571940,489250
446,1,19,14,757510,827120,801520,736810,504650,356110,771430,798500,812440,787490,573200,488210
447,1,19,15,760320,829610,803780,739330,506120,355660,776630,800110,813680,789150,574190,486100
448,1,19,16,761450,830970,806180,742990,509320,355240,779300,801470,814780,791680,574480,483860
449,1,19,17,761490,832370,808460,747180,512640,355070,778560,800980,814760,794070,575450,482130
450,1,19,18,759630,831670,810260,752230,517260,355180,774690,799420,814700,797190,577220,481850
451,1,19,19,754990,829990,810560,754590,520050,355010,768730,797880,814170,799570,579080,481770
452,1,19,20,749150,826900,810900,756470,520460,354730,760830,796430,814150,801010,579990,481730
453,1,19,21,740790,822340,810520,756620,520310,354230,748750,793140,812970,800530,579680,480980
454,1,19,22,732590,817870,809310,755470,519390,353800,736420,790460,811470,799440,579460,480770
455,1,19,23,723770,814330,808370,754460,518840,353360,726080,788410,810680,798400,578910,480430
456,1,20,0,719770,812220,807410,753200,517580,352480,722600,787420,810120,797960,578460,479910
457,1,20,1,718690,810880,806340,751770,516180,351210,721880,786640,809540,797300,577910,479000
458,1,20,2,716630,809660,805050,750380,514470,349400,721210,786020,808670,796480,577070,477810
459,1,20,3,712290,808330,803350,748770,512230,347020,720580,785260,807860,795490,575670,475850
460,1,20,4,711050,806960,801860,747000,510570,345540,719950,784190,806780,794600,575010,474430
461,1,20,5,710390,807080,804480,747900,510720,346090,719930,783990,806810,794430,576000,474700
462,1,20,6,711160,813930,820800,754290,510250,348100,724140,790060,811910,796850,577700,476260
463,1,20,7,723130,846750,858420,768200,510210,351120,751450,822340,832260,805280,582060,479560
464,1,20,8,740070,878280,888110,778980,512570,355610,794610,863740,856800,819800,590020,485600
465,1,20,9,748930,890690,901210,785570,515790,360470,812810,880930,871200,830020,596910,491540
466,1,20,10,752330,894720,908330,789020,517710,364560,820490,888680,879360,835810,601060,497610
467,1,20,11,756150,896700,909680,789180,518120,366840,828600,893100,883070,837620,602830,501300
468,1,20,12,760010,898260,910570,790330,518140,367670,837050,896250,886230,838220,603260,502430
469,1,20,13,762840,898270,911170,790940,519090,369210,843810,898240,888530,840030,604170,503030
470,1,20,14,764140,898560,911580,792100,520040,368950,846030,897790,888920,840270,604270,501810
